,0,1,2,3,4
e7f9c1d0-49b2-486f-ab32-e6c82cf4e873,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",361000.00,2014-01-21T14:29:23.817000-05:00,2013
631f6c62-81b5-48b3-b22f-2940206ab19b,SOUTHERN COMPANY,SOUTHERN COMPANY,4050000.00,2014-01-21T14:30:10.787000-05:00,2013
0f9f318b-2765-47e9-bb2d-59690bcd925a,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,1140000.00,2014-01-21T14:49:02.577000-05:00,2013
908c007f-0335-4f7c-842c-54dae3e2c6a3,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),350000.00,2014-01-21T16:31:03.940000-05:00,2013
91dcbdfc-0ca8-4d1b-bd82-a891a5085949,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,1310000.00,2014-01-21T17:37:27.677000-05:00,2013
f2530c75-9a95-4cfc-ae1e-1c78221915a6,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,660000.00,2014-01-21T19:04:46.617000-05:00,2013
1da977df-7f78-4198-9f15-50b71c92a89b,"SIGNAL GROUP CONSULTING, LLC",CLEARSIGN COMBUSTION CORPORATION,,2014-01-21T19:04:54.833000-05:00,2013
acc6d8d0-dc27-46e2-a719-2f084bf50f80,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2014-01-21T19:31:29.120000-05:00,2013
71c8642c-c768-4853-a6d8-171aee71b1df,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,60000.00,2014-01-22T11:21:43.107000-05:00,2013
3899ebf1-e41c-40e5-a921-7bdd9ea56411,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2530000.00,2014-01-22T14:58:25.630000-05:00,2013
2b39494d-f738-47ea-9112-6ca16dd4045c,"LTD GROUP, LLC",EDISON ELECTRIC INSTITUTE,,2014-02-11T17:09:12.547000-05:00,2013
d4c92aa5-f4dd-4110-9fe3-e92aaeecdd2d,"LTD GROUP, LLC",SOUTHERN COMPANY,,2014-02-19T17:11:28-05:00,2013
d67df783-4481-4b34-a37c-52c33e8ff31b,350.ORG,350 ORG (FORMERLY KNOWN AS 1SKY EDUCATION FUND),,2014-03-20T15:49:08.373000-04:00,2013
614b8670-1b7f-4700-ad46-a6570e61a532,SIEMENS CORPORATION,SIEMENS CORPORATION,1347244.00,2014-04-11T09:45:45.793000-04:00,2014
839f09c9-65cb-40d9-b98f-7b348f9a8ed1,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,320000.00,2014-04-14T14:44:07.283000-04:00,2014
25bd10e7-0dd0-4f1e-8633-d9e2e18c58ae,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2014-04-16T06:42:48.930000-04:00,2014
a6662632-303d-4be8-9ee7-bd8595c12d1e,"MARCUS G. FAUST, PC",NV ENERGY,,2014-04-16T12:16:33.443000-04:00,2014
f4f765ca-3779-4f86-be98-efa1a0607615,"MARCUS G. FAUST, PC",NV ENERGY,,2014-04-16T12:20:36.193000-04:00,2014
ebd8f834-148b-4c43-84ea-9d632a35fe93,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2014-04-16T17:39:03.537000-04:00,2014
0589f9ff-36f9-459f-9899-fedd3547d376,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",723000.00,2014-04-17T11:03:13.377000-04:00,2014
8987d2ca-d3fa-45db-b726-2821bb776b08,CMS ENERGY CORP,CMS ENERGY CORP,360000.00,2014-04-18T10:44:35.290000-04:00,2014
73683e64-357f-421c-aa32-bf96c6abecd9,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,70000.00,2014-04-18T16:08:58.837000-04:00,2014
49d49feb-bbc7-451b-a553-8b2b2ef226e6,CAPITOL STRATEGIES PARTNERS LLC,"RAMGEN POWER SYSTEMS, LLC",,2014-04-18T16:15:07.540000-04:00,2014
b2bf2d02-dc26-4277-bbc7-be6c5ddf8739,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),750000.00,2014-04-20T13:30:47.973000-04:00,2014
666f0d1d-0200-4302-82d1-44c0539b5869,FIRSTENERGY CORP,FIRSTENERGY CORP,508700.00,2014-04-21T10:29:29.143000-04:00,2014
855d495a-06ee-4f9f-bd94-499a2a84d02e,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,810000.00,2014-04-21T12:03:35.490000-04:00,2014
1b796974-3059-46d5-9e0b-6ed2bd8aa548,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,2040000.00,2014-04-21T12:34:17.160000-04:00,2014
8bc6f16c-f985-4722-a299-b37996030f48,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2450000.00,2014-04-21T14:55:50.520000-04:00,2014
8f27a432-3a20-4e34-b7b0-67bc91169ff7,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,280000.00,2014-04-21T15:11:40.537000-04:00,2014
1901e614-0a43-446d-9e78-dade42227dbe,"SIGNAL GROUP CONSULTING, LLC",CLEARSIGN COMBUSTION CORPORATION,,2014-04-21T15:45:57.130000-04:00,2014
1901e614-0a43-446d-9e78-dade42227dbe,"SIGNAL GROUP CONSULTING, LLC",CLEARSIGN COMBUSTION CORPORATION,,2014-04-21T15:45:57.130000-04:00,2014
5653eda0-3222-47ce-9e53-b45bf4b35bc7,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,90000.00,2014-04-21T15:51:20.723000-04:00,2014
7d8f4325-0471-45cb-8536-8dd717799f5c,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2014-04-21T16:12:29.550000-04:00,2014
8115d2a2-49f9-4cc6-aa67-b8934b9e65ce,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,540000.00,2014-04-21T17:04:18.147000-04:00,2014
5bcdc34b-e727-4df9-a614-514d83fa0c4b,"XCEL ENERGY, INC",XCEL ENERGY INC,920000.00,2014-04-21T18:11:26.130000-04:00,2014
803e8bb4-1aa0-4538-8fde-1a0bd197987f,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,1300000.00,2014-04-21T19:18:53.667000-04:00,2014
5b67b173-b611-410f-9f46-e89d6a1bba97,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),2040000.00,2014-04-21T20:42:58.407000-04:00,2014
664975fc-7e85-4515-9627-fa0db8af1558,"EXELON BUSINESS SERVICES, LLC",EXELON BUSINESS SERVICES LLC,2520000.00,2014-04-21T22:09:26.170000-04:00,2014
ef34e52e-0329-46e3-b7cf-3d2558cce619,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),320000.00,2014-04-21T22:33:41.123000-04:00,2014
7af23c48-b356-4163-acf3-2c55520c5ef6,SOUTHERN COMPANY,SOUTHERN COMPANY,3530000.00,2014-04-22T09:17:15.107000-04:00,2014
7594ba91-6851-45ca-945c-60952073ab01,"LTD GROUP, LLC",EDISON ELECTRIC INSTITUTE,,2014-04-24T14:40:21.890000-04:00,2014
a1b4353c-4368-483c-8eaf-4b506b0584f8,"LTD GROUP, LLC",DUKE ENERGY CORPORATION,,2014-05-07T15:40:02.350000-04:00,2014
56628249-49e9-4936-8ecc-6c9cd54c133f,"LTD GROUP, LLC",AREVA NC INC,,2014-05-07T15:44:03.443000-04:00,2014
34913c02-4329-4efb-8ef2-ec69a38da579,"LTD GROUP, LLC",SOUTHERN COMPANY,,2014-05-07T15:50:04.473000-04:00,2014
f81d2da4-87f4-4f5e-a39d-c5cae5480c80,"MARCUS G. FAUST, PC",NV ENERGY,,2014-07-15T13:08:35.130000-04:00,2014
e853a8da-a914-4442-b8b2-299cddf8a259,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2014-07-15T17:01:42.890000-04:00,2014
2770c29c-98cc-4372-bb13-556c0ee2da8d,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2014-07-16T06:44:01.957000-04:00,2014
59706fb4-8e7d-4653-a1d6-cd5067e61b63,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,70000.00,2014-07-17T10:05:01.673000-04:00,2014
13075163-bf70-4515-938c-9708c6d4eac6,SIEMENS CORPORATION,SIEMENS CORPORATION,1313679.00,2014-07-18T13:09:25.530000-04:00,2014
feb8fbcd-3bb2-46db-aa99-e5344d0f3f9d,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),530000.00,2014-07-18T16:05:23.293000-04:00,2014
c6c4b987-0ac1-4d6e-b733-05772e9952d3,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,300000.00,2014-07-19T19:26:48.663000-04:00,2014
109ee737-53d8-43ca-a9d6-d616bffccee3,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,140000.00,2014-07-21T10:20:25.327000-04:00,2014
8d3d2312-11d7-421d-a2d6-014bc96a5676,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1250000.00,2014-07-21T12:42:58.957000-04:00,2014
8dcd386d-4618-427e-a432-631eea8030c0,"XCEL ENERGY, INC",XCEL ENERGY INC,470000.00,2014-07-21T13:13:08.283000-04:00,2014
65bd4d00-ddce-4686-91ab-aca22192b7a6,"AEROJET ROCKETDYNE, INC","AEROJET ROCKETDYNE, INC",340000.00,2014-07-21T13:16:11.200000-04:00,2014
2be1c9d5-08a5-4ade-9786-6eed74d5301e,"XCEL ENERGY, INC",XCEL ENERGY INC,470000.00,2014-07-21T13:13:13.033000-04:00,2014
be72328c-a8b5-4ad7-82bc-3139d6000d77,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2050000.00,2014-07-21T15:04:35.553000-04:00,2014
58f1ac79-f560-4829-97ff-c435ebaa859e,CMS ENERGY CORP,CMS ENERGY CORP,290000.00,2014-07-21T15:08:24.223000-04:00,2014
2163f25c-605f-44d3-b7b9-3766814b2f90,"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",ASSOCIATED BUILDERS AND CONTRACTORS INC,560256.00,2014-07-21T15:19:34.177000-04:00,2014
488ad571-6943-4d95-aa4f-7ed9dfb79125,PEABODY INVESTMENTS CORP.,PEABODY INVESTMENTS CORP,600000.00,2014-07-21T15:28:11.490000-04:00,2014
194fad85-6017-4aaa-954d-ce1106b016ab,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,700000.00,2014-07-21T15:39:52.523000-04:00,2014
dbefab45-929b-47b1-b767-e706999f5711,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,90000.00,2014-07-21T15:42:00.773000-04:00,2014
049caa5d-9794-4c25-8260-785891f5abe6,"JBS COMMUNICATIONS, LLC",THE HIGH TECHNOLOGY FOUNDATION,,2014-07-21T16:01:24.367000-04:00,2014
bca85602-b87d-4ba6-85a5-5c74f7017ab4,SOUTHERN COMPANY,SOUTHERN COMPANY,2390000.00,2014-07-21T18:10:22.853000-04:00,2014
70f933b5-b0fc-493b-b5f5-0ed559132bdb,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,640000.00,2014-07-21T19:03:07.057000-04:00,2014
1707a623-7fc3-4a13-a317-6ef22338c275,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),360000.00,2014-07-21T19:10:47.120000-04:00,2014
2f3e0e0c-ffe0-49b3-a2e6-584745144f3a,"SIGNAL GROUP CONSULTING, LLC",CLEARSIGN COMBUSTION CORPORATION,,2014-07-21T19:00:27.413000-04:00,2014
c63bd519-9117-4cf6-b266-a0183273defa,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2014-07-21T19:16:01.087000-04:00,2014
f5f33a4e-5fca-4acc-a73c-2ac954d996a9,"EXELON BUSINESS SERVICES, LLC",EXELON BUSINESS SERVICES LLC,935000.00,2014-07-21T21:15:02.863000-04:00,2014
9fcf9af4-30bd-40f4-9db3-a2e3b506f7ce,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),1340000.00,2014-07-21T21:33:34.677000-04:00,2014
d27a2926-8396-4198-a449-181374a489ba,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,1200000.00,2014-07-21T22:20:21.973000-04:00,2014
d1c714c8-e7b5-4574-a92c-7f00a1c381af,GREATER PITTSBURGH CHAMBER OF COMMERCE,GREATER PITTSBURGH CHAMBER OF COMMERCE,,2014-07-22T10:23:43.110000-04:00,2014
5325f59f-420c-4ad8-a21a-dd0b42cc2794,"LTD GROUP, LLC",EDISON ELECTRIC INSTITUTE,,2014-07-28T14:27:09.173000-04:00,2014
149e94dc-efa1-4578-a998-fb80cd4b45f1,UNITED MINE WORKERS OF AMERICA,UNITED MINE WORKERS OF AMERICA,126067.00,2014-07-28T15:07:51.830000-04:00,2014
f3ac3a42-338b-46ab-8287-98c5c4c86982,"LTD GROUP, LLC",DUKE ENERGY CORPORATION,,2014-07-28T14:34:10.563000-04:00,2014
55e107f4-2322-4d2a-a537-029b30c55582,"APTIV, PLC",APTIV PLC,135586.00,2014-10-15T10:40:24.313000-04:00,2014
aa967603-1165-4e76-aca7-3f682ec3e70d,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2014-10-15T17:43:22.190000-04:00,2014
0433b316-e55a-4d3e-a4f2-59ab4097a75f,CENTERPOINT ENERGY,CENTERPOINT ENERGY,110000.00,2014-10-16T16:18:36.730000-04:00,2014
4e094c67-e740-4de5-bff3-d77416b7e1f4,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),610000.00,2014-10-17T14:58:28.530000-04:00,2014
5a7055c1-3a85-49e7-b095-e7f6b9acb484,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2014-10-17T15:15:36.867000-04:00,2014
dead0c13-5b5f-4865-923c-da4a578e1f6f,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1240000.00,2014-10-20T10:08:47.167000-04:00,2014
41c137a9-4656-4263-9ba4-033f2d2afcea,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,70000.00,2014-10-20T10:46:05.280000-04:00,2014
fe240538-69ce-450e-b532-28e45a047ba8,"XCEL ENERGY, INC",XCEL ENERGY INC,360000.00,2014-10-20T10:50:32.093000-04:00,2014
c8900f1d-d584-4856-a03d-948f54eae9c5,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),280000.00,2014-10-20T13:00:30.513000-04:00,2014
7ac586e6-d6e4-4c15-bfd4-bde4f1e758e0,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,250000.00,2014-10-20T13:56:22.827000-04:00,2014
966ac58f-7362-4839-ab43-801241742b76,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2130000.00,2014-10-20T14:04:32.647000-04:00,2014
966ac58f-7362-4839-ab43-801241742b76,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2130000.00,2014-10-20T14:04:32.647000-04:00,2014
d8b96a4d-1a29-48fd-83af-5e6582abc6b2,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,560000.00,2014-10-20T15:12:26.343000-04:00,2014
96ade9bd-a0fe-4583-ae64-47bacadb7812,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,600000.00,2014-10-20T15:26:00.083000-04:00,2014
ddbb5f71-3186-42d4-8dbe-a12d03ba1799,CMS ENERGY CORP,CMS ENERGY CORP,210000.00,2014-10-20T15:33:49.553000-04:00,2014
1a3b0157-2469-4b14-b350-c314d5451ca0,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,140000.00,2014-10-20T15:47:09.057000-04:00,2014
bf57b1af-7b06-4cef-9f5f-e0a1849f72b7,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,110000.00,2014-10-20T16:06:13.280000-04:00,2014
2c40fa0d-d540-42ac-8882-d61e96193f27,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2014-10-20T16:07:41.097000-04:00,2014
61ca1b7e-2ade-4e38-9fa1-44565f57f02f,"MARCUS G. FAUST, PC",NV ENERGY,,2014-10-20T16:23:47.977000-04:00,2014
8de17052-bb26-4a69-ae9b-62b06f991894,"EXELON BUSINESS SERVICES, LLC",EXELON BUSINESS SERVICES LLC,860000.00,2014-10-20T17:14:10.727000-04:00,2014
fde5a8ab-393f-4b4d-9971-8de65bd3f7db,"AEROJET ROCKETDYNE, INC","AEROJET ROCKETDYNE, INC",260000.00,2014-10-20T17:39:45.707000-04:00,2014
e1ca6e86-48a9-4ed3-acc2-b15c16affc7c,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),2080000.00,2014-10-20T18:23:44.083000-04:00,2014
109f12a4-1677-442a-88de-4efd4f786833,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),1360000.00,2014-10-20T18:29:04.603000-04:00,2014
a0132e7d-0fec-4afd-97d0-0c314c55aa65,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),1450000.00,2014-10-20T18:33:18.180000-04:00,2014
583817e1-96c6-42fd-906d-3f58030cb3ef,GREATER PITTSBURGH CHAMBER OF COMMERCE,GREATER PITTSBURGH CHAMBER OF COMMERCE,,2014-10-22T11:22:01.653000-04:00,2014
42a20f7b-bca4-497c-abe9-f3980e864e54,UNITED MINE WORKERS OF AMERICA,UNITED MINE WORKERS OF AMERICA,205902.40,2014-10-31T14:05:54.530000-04:00,2014
321ea512-99af-4a76-b0d0-573c8921e6e4,CAPITOL STRATEGIES PARTNERS LLC,DRESSER RAND COMPANY,,2015-01-13T10:52:35.387000-05:00,2014
4fa651e9-c5d4-4a0d-9d19-5cd53e1d8f17,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,290000.00,2015-01-15T13:13:09.087000-05:00,2014
015c9f33-5f64-4b0d-a2ef-165b3f916e94,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2015-01-15T14:46:43.697000-05:00,2014
23af1142-ff14-42e9-b882-b5d76c9f9207,"LTD GROUP, LLC",DUKE ENERGY CORPORATION,,2015-01-16T10:46:14.970000-05:00,2014
32d28826-d6d2-4039-af18-10b3c9b1d62b,"LTD GROUP, LLC",SOUTHERN COMPANY,,2015-01-16T10:56:33.253000-05:00,2014
560657e8-0928-4bc9-b37a-d4b448b66920,SIEMENS CORPORATION,SIEMENS CORPORATION,1121762.00,2015-01-16T11:43:53.297000-05:00,2014
11c3d49d-42a8-43d1-bace-6bdb32a20ecf,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1340000.00,2015-01-16T12:58:03.467000-05:00,2014
4e9e3c81-1390-408b-8ed5-7407c7f77539,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,70000.00,2015-01-16T16:13:52.887000-05:00,2014
e484dd6e-2553-4bbf-b3f3-5f08660bd303,PORTLAND GENERAL ELECTRIC,PORTLAND GENERAL ELECTRIC,110000.00,2015-01-16T20:11:09.490000-05:00,2014
25c7ba27-8153-4eec-a915-448926cc5a1b,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2015-01-19T14:02:31.407000-05:00,2014
dab2ec89-9e54-41f5-abad-7aa797065f2f,CMS ENERGY CORP,CMS ENERGY CORP,281000.00,2015-01-20T08:58:04.377000-05:00,2014
699aed02-6267-49d4-ba8c-0287419fdcec,GREATER PITTSBURGH CHAMBER OF COMMERCE,GREATER PITTSBURGH CHAMBER OF COMMERCE,,2015-01-20T09:46:26.757000-05:00,2014
51ad47ba-a0f6-4f8e-bec3-f5d3c71efd49,ALLEGHENY CONFERENCE ON COMMUNITY DEVELOPMENT,ALLEGHENY CONFERENCE ON COMMUNITY DEVELOPMENT,20000.00,2015-01-20T09:53:53.617000-05:00,2014
223f0830-b7fd-4056-9d07-02840b1791eb,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,150000.00,2015-01-20T11:14:02.300000-05:00,2014
da369632-d712-42a6-b5c7-66ab4d7ab1f0,"DOMINION ENERGY, INC.",DOMINION ENERGY INC,250000.00,2015-01-20T12:44:31.563000-05:00,2014
71ee8a9b-5a8d-49b0-9238-7ac3ece888f0,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),520000.00,2015-01-20T13:19:57.903000-05:00,2014
3d23b658-4c11-4353-8723-7af4912490ff,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,110000.00,2015-01-20T13:32:49.437000-05:00,2014
b9783125-dbe8-40d7-b815-6b0b0d36f155,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,930000.00,2015-01-20T14:34:45.863000-05:00,2014
439bedc1-63c9-49dd-b458-34628a600158,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,1840000.00,2015-01-20T15:23:53.933000-05:00,2014
711705c9-f750-4061-9619-56d26537ed08,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),1240000.00,2015-01-20T16:27:42.090000-05:00,2014
0cbb78b5-e6c9-4ff2-8005-f3ef4d08961f,"XCEL ENERGY, INC",XCEL ENERGY INC,450000.00,2015-01-20T16:31:45.290000-05:00,2014
42483484-9175-4878-a70e-e8f0fe8519f4,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),410000.00,2015-01-20T16:38:08.807000-05:00,2014
10b26867-2532-46e5-9e80-e031542b25c5,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2015-01-20T16:48:28.917000-05:00,2014
8cef649d-5602-475b-bab2-cc6c9225a9a1,"EXELON BUSINESS SERVICES, LLC",EXELON BUSINESS SERVICES LLC,820000.00,2015-01-21T15:39:53.927000-05:00,2014
766e9680-48b8-464b-bd68-d5602d3a857e,UNITED MINE WORKERS OF AMERICA,UNITED MINE WORKERS OF AMERICA,209733.08,2015-01-29T11:26:34.423000-05:00,2014
0de08b4f-746a-4ddd-a6df-74f6616459ca,FIRSTENERGY CORP,FIRSTENERGY CORP,630000.00,2015-01-29T14:39:37.200000-05:00,2012
50e4a8ee-2153-4b92-b1a4-656d54adb569,GREATER PITTSBURGH CHAMBER OF COMMERCE,GREATER PITTSBURGH CHAMBER OF COMMERCE,20000.00,2015-01-29T16:32:46.077000-05:00,2013
677f2d1e-fc4f-45fa-a1d8-2f7f829bec68,ALLEGHENY CONFERENCE ON COMMUNITY DEVELOPMENT,ALLEGHENY CONFERENCE ON COMMUNITY DEVELOPMENT,,2015-01-29T16:37:49.980000-05:00,2013
7d0c8fdc-0e6b-45c3-a1c2-34ef8790559c,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,110000.00,2015-03-13T14:22:14.640000-04:00,2014
5f54cb10-c391-4473-b008-1a7e3cb21f9a,GAS TECHNOLOGY INSTITUTE,GAS TECHNOLOGY INSTITUTE,65000.00,2015-03-31T11:24:19.540000-04:00,2015
7650b4b2-e169-438f-8613-9b4115e05154,HBW RESOURCES,JAX CHAMBER,,2015-04-13T11:21:24.460000-04:00,2015
90160cf1-64b4-4a7a-adcb-e97414bcab53,SIEMENS CORPORATION,SIEMENS CORPORATION,1210061.00,2015-04-15T15:49:28.417000-04:00,2015
5b6ae02b-e794-400c-87eb-aec0674d82f3,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2015-04-16T09:00:03.290000-04:00,2015
ef3b4882-c278-4d97-b60b-26730b9f82c7,UNITED MINE WORKERS OF AMERICA,UNITED MINE WORKERS OF AMERICA,155542.00,2015-04-16T12:19:05.463000-04:00,2015
48905d58-1bbe-4b2a-a009-bd34cfc78f29,"HOBART HALLAWAY & QUAYLE VENTURES, LLC","GENERAL SYNFUELS INTERNATIONAL, INC. (GSI)",,2015-04-16T13:26:27.773000-04:00,2015
c0da983b-9d4f-4aa8-a1b0-4427c8c11d0e,GREYSTONE GROUP LLC,UNIVERSITY OF NORTH DAKOTA,,2015-04-16T16:16:52.447000-04:00,2015
5e27cfd9-1ddd-4934-83ce-0b5e6fcbf98b,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),511000.00,2015-04-16T18:47:54.140000-04:00,2015
ac2ca3ae-66dd-4e71-b7a2-f80320aaa64e,"JBS COMMUNICATIONS, LLC",THE HIGH TECHNOLOGY FOUNDATION,,2015-04-19T14:22:48.363000-04:00,2015
742e8e4d-c71e-4104-afc8-24b0ed159593,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2015-04-20T05:45:44.400000-04:00,2015
ba1d76e7-0bd3-4a69-ad08-917bee7a1310,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,80000.00,2015-04-20T09:21:19.117000-04:00,2015
c60f454e-8771-4b1c-89c1-d3243e4d6edd,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,130000.00,2015-04-20T11:59:50.180000-04:00,2015
b13e370e-88f8-4ebb-853a-877078373547,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2015-04-20T12:27:19.977000-04:00,2015
b83fb4d5-7866-4970-a9bc-e8e57acebfd0,AMERICAN GAS ASSOCIATION,AMERICAN GAS ASSOCIATION,320000.00,2015-04-21T15:34:11.657000-04:00,2015
ac454be3-9608-4c17-8350-837b6f666cab,KENNETH FORSBERG,CHESAPEAKE CLIMATE ACTION NETWORK,,2015-04-27T11:39:24.880000-04:00,2015
39503c36-4e68-4ce5-8bdf-a38ae23eae41,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,90000.00,2015-05-26T11:15:41.687000-04:00,2013
c45995b8-f9be-4c70-809d-003946fd185d,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,80000.00,2015-05-26T11:17:43.203000-04:00,2015
