,0,1,2,3,4
e6b30f33-88c3-4a39-8a88-d693e83da4ca,"CAPITOL CITY GROUP, LTD.",ORMAZABAL,,2011-04-19T15:35:59.163000-04:00,2011
406a21e9-0cc9-40f9-8294-751ee41b3466,ATC MANAGEMENT INC.,ATC MANAGEMENT INC,110000.00,2011-04-19T17:17:20.373000-04:00,2011
7cc12a63-fb3a-4ed4-b7a4-ac67ee0623b0,DLA PIPER LLP (US),CAPE WIND ASSOCIATES LLC,,2011-04-19T19:30:38.040000-04:00,2011
4558eb3d-09cf-4aad-9f5a-b7141e551435,THE WESSEL GROUP INCORPORATED,UNITED STEELWORKERS,,2011-04-19T21:47:54.320000-04:00,2011
15521848-67c6-4faf-9ac9-5335f4bbfce7,SQUIRE PATTON BOGGS,CLEMSON UNIVERSITY,,2011-04-20T06:26:06.190000-04:00,2011
88c4b4ac-a502-4e4a-8cb2-31e5bb834c5a,"LEWIS-BURKE ASSOCIATES, LLC",UNIVERSITY OF HOUSTON SYSTEM,,2011-04-20T08:57:00.153000-04:00,2011
c5282a5c-9ea8-4be5-aecf-853f7685e860,"WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",,2011-04-20T10:00:32.433000-04:00,2011
e314dcbf-5f33-445a-a03e-0e04c99170a3,"STUNTZ DAVIS & STAFFIER, P.C.",SOUTHERN CALIFORNIA EDISON,,2011-04-20T10:16:11.760000-04:00,2011
dff19d7c-0e5f-462a-afac-17ffcf6b711c,ARNOLD & PORTER KAYE SCHOLER LLP,RH STRATEGIES,,2011-04-20T10:27:45.807000-04:00,2011
5a609623-e6f5-4afd-bab1-0ca98170fc74,SC PARTNERS LLC,NTR PLC,,2011-04-20T10:50:44.897000-04:00,2011
4f4ed337-cd64-4ae0-aab1-1c21cb378145,NATIONAL GRID USA,NATIONAL GRID USA,1130000.00,2011-04-20T11:34:31.093000-04:00,2011
